,location,total_sqft,bath,price,bhk,price_per_feet
5271,Old Airport Road,2774.0,4.0,197.0,4.0,7101.658255227109
5272,Old Airport Road,3496.0,4.0,262.0,4.0,7494.279176201373
5273,Old Airport Road,2774.0,4.0,197.0,4.0,7101.658255227109
5274,Old Airport Road,2732.0,4.0,204.0,4.0,7467.0571010248905
5275,Old Airport Road,1798.0,3.0,150.0,3.0,8342.602892102335
5276,Old Airport Road,2774.0,4.0,208.0,4.0,7498.197548666186
5277,Old Airport Road,1184.0,2.0,78.0,2.0,6587.8378378378375
5278,Old Airport Road,3504.0,4.0,262.0,4.0,7477.16894977169
5279,Old Airport Road,1055.0,2.0,75.0,2.0,7109.004739336493
5280,Old Madras Road,1425.0,2.0,94.0,3.0,6596.491228070176
5281,Old Madras Road,3630.0,6.0,195.0,4.0,5371.900826446281
5282,Old Madras Road,1350.0,3.0,58.99,3.0,4369.62962962963
5283,Old Madras Road,935.0,2.0,45.0,2.0,4812.834224598931
5284,Old Madras Road,1720.0,3.0,100.0,3.0,5813.953488372093
5285,Old Madras Road,1200.0,2.0,72.0,2.0,6000.0
5286,Old Madras Road,1225.0,2.0,53.55,2.0,4371.428571428572
5287,Old Madras Road,1100.0,2.0,70.0,2.0,6363.636363636364
5288,Old Madras Road,2760.0,5.0,157.0,3.0,5688.405797101449
5289,Old Madras Road,1171.0,2.0,75.0,2.0,6404.782237403928
5290,Old Madras Road,935.0,2.0,45.0,2.0,4812.834224598931
5291,Old Madras Road,4500.0,7.0,294.0,5.0,6533.333333333333
5292,Old Madras Road,2640.0,5.0,142.0,3.0,5378.787878787879
5293,Old Madras Road,1065.0,2.0,47.86,2.0,4493.896713615023
5294,Old Madras Road,2010.0,3.0,125.0,4.0,6218.905472636816
5295,Old Madras Road,2010.0,3.0,115.0,4.0,5721.393034825871
5296,Old Madras Road,1480.0,2.0,84.0,3.0,5675.675675675676
5297,Old Madras Road,2990.0,5.0,210.0,3.0,7023.411371237458
5298,Old Madras Road,1210.0,2.0,74.0,2.0,6115.702479338843
5299,Old Madras Road,1171.0,2.0,72.0,2.0,6148.590947907771
5300,Old Madras Road,3630.0,6.0,196.0,4.0,5399.449035812672
5301,Old Madras Road,1480.0,3.0,95.0,3.0,6418.918918918919
5302,Old Madras Road,1425.0,2.0,74.31,3.0,5214.736842105263
5303,Old Madras Road,1210.0,2.0,80.0,2.0,6611.570247933884
5304,Old Madras Road,1859.0,3.0,121.0,3.0,6508.87573964497
5305,Old Madras Road,2990.0,5.0,173.0,3.0,5785.953177257525
5306,Old Madras Road,4000.0,4.0,225.0,4.0,5625.0
5307,Old Madras Road,3900.0,4.0,175.0,4.0,4487.179487179487
5308,Old Madras Road,2300.0,3.0,142.0,3.0,6173.913043478261
5309,Old Madras Road,3630.0,6.0,207.0,4.0,5702.479338842975
5310,Old Madras Road,1210.0,2.0,80.0,2.0,6611.570247933884
5311,Old Madras Road,1210.0,2.0,77.0,2.0,6363.636363636364
5312,Old Madras Road,1330.0,2.0,74.0,2.0,5563.909774436091
5313,Old Madras Road,1720.0,3.0,106.0,3.0,6162.790697674419
5314,Old Madras Road,2640.0,5.0,150.0,3.0,5681.818181818182
5315,Old Madras Road,2990.0,3.0,170.0,3.0,5685.61872909699
5316,Old Madras Road,1530.0,3.0,76.34,3.0,4989.5424836601305
5317,Old Madras Road,1171.0,2.0,73.0,2.0,6233.98804440649
5318,Old Madras Road,1630.0,3.0,110.0,3.0,6748.4662576687115
5319,Old Madras Road,1165.0,2.0,52.0,2.0,4463.519313304721
5320,Old Madras Road,2640.0,2.0,170.0,2.0,6439.393939393939
5321,Old Madras Road,1165.0,2.0,51.42,2.0,4413.733905579399
5322,Padmanabhanagar,1020.0,2.0,63.0,2.0,6176.470588235294
5323,Padmanabhanagar,1176.0,2.0,62.0,2.0,5272.108843537415
5324,Padmanabhanagar,1258.0,2.0,115.0,2.0,9141.494435612083
5325,Padmanabhanagar,1708.0,2.0,90.5,3.0,5298.594847775175
5326,Padmanabhanagar,1100.0,2.0,65.0,2.0,5909.090909090909
5327,Padmanabhanagar,3400.0,3.0,210.0,4.0,6176.470588235294
5328,Padmanabhanagar,1531.0,2.0,75.0,3.0,4898.758981058132
5329,Padmanabhanagar,1400.0,3.0,65.0,3.0,4642.857142857143
5330,Padmanabhanagar,1360.0,2.0,75.0,3.0,5514.705882352941
5331,Padmanabhanagar,4500.0,4.0,360.0,3.0,8000.0
5332,Padmanabhanagar,1200.0,2.0,60.0,2.0,5000.0
5333,Padmanabhanagar,1710.0,2.0,90.63,3.0,5300.0
5334,Padmanabhanagar,1000.0,1.0,90.0,2.0,9000.0
5335,Padmanabhanagar,1067.0,2.0,52.0,2.0,4873.477038425492
5336,Padmanabhanagar,1250.0,2.0,70.0,3.0,5600.0
5337,Padmanabhanagar,1350.0,3.0,71.55,3.0,5300.0
5338,Padmanabhanagar,1360.0,3.0,75.0,3.0,5514.705882352941
5339,Padmanabhanagar,1100.0,2.0,60.0,2.0,5454.545454545455
5340,Padmanabhanagar,2051.0,3.0,180.0,3.0,8776.206728425159
5341,Padmanabhanagar,2051.0,3.0,170.0,3.0,8288.639687957095
5342,Pai Layout,1006.0,2.0,35.0,2.0,3479.1252485089462
5343,Pai Layout,1550.0,2.0,90.0,3.0,5806.451612903225
5344,Pai Layout,1050.0,2.0,40.0,2.0,3809.5238095238096
5345,Pai Layout,1400.0,2.0,67.0,3.0,4785.714285714285
5346,Pai Layout,1100.0,2.0,50.0,2.0,4545.454545454545
5347,Pai Layout,1255.0,2.0,80.0,2.0,6374.501992031873
5348,Pai Layout,1075.0,2.0,35.0,2.0,3255.813953488372
5349,Pai Layout,1400.0,2.0,57.5,2.0,4107.142857142857
5350,Pai Layout,1175.0,2.0,60.0,2.0,5106.382978723404
5351,Pai Layout,810.0,2.0,34.5,2.0,4259.259259259259
5352,Pai Layout,1000.0,2.0,34.0,2.0,3400.0
5353,Pai Layout,1000.0,2.0,42.0,2.0,4200.0
5354,Pai Layout,3800.0,6.0,175.0,6.0,4605.263157894737
5355,Pai Layout,1068.0,2.0,48.0,2.0,4494.38202247191
5356,Pai Layout,1510.0,2.0,65.0,3.0,4304.635761589404
5357,Pai Layout,1500.0,2.0,58.0,3.0,3866.6666666666665
5358,Pai Layout,1600.0,2.0,65.0,3.0,4062.5
5359,Panathur,1359.0,2.0,87.0,2.0,6401.766004415011
5360,Panathur,1438.0,2.0,100.0,2.0,6954.102920723227
5361,Panathur,1688.0,3.0,118.0,3.0,6990.521327014218
5362,Panathur,1695.0,3.0,90.0,3.0,5309.734513274337
5363,Panathur,1198.0,2.0,77.0,2.0,6427.378964941569
5364,Panathur,1180.0,2.0,70.0,2.0,5932.203389830508
5365,Panathur,1546.0,3.0,99.0,3.0,6403.622250970246
5366,Panathur,1370.0,2.0,75.0,3.0,5474.4525547445255
5367,Panathur,1000.0,2.0,65.3,2.0,6530.0
5368,Panathur,1109.0,2.0,63.0,2.0,5680.793507664563
5369,Panathur,1000.0,2.0,68.0,2.0,6800.0
5370,Panathur,1255.0,2.0,79.0,2.0,6294.820717131474
5371,Panathur,1205.0,2.0,62.9,2.0,5219.9170124481325
5372,Panathur,1210.0,2.0,85.0,2.0,7024.793388429752
5373,Panathur,1198.0,2.0,82.0,2.0,6844.741235392321
5374,Panathur,1235.0,2.0,65.0,2.0,5263.1578947368425
5375,Panathur,1210.0,2.0,80.0,2.0,6611.570247933884
5376,Panathur,1210.0,2.0,77.0,2.0,6363.636363636364
5377,Panathur,661.0,1.0,40.0,1.0,6051.437216338881
5378,Panathur,1713.0,3.0,120.0,3.0,7005.253940455342
5379,Panathur,1210.0,2.0,78.0,2.0,6446.280991735537
5380,Panathur,1861.0,3.0,92.0,3.0,4943.5787211176785
5381,Panathur,1050.0,2.0,60.0,2.0,5714.285714285715
5382,Panathur,1398.0,2.0,97.0,2.0,6938.483547925608
5383,Panathur,1065.0,2.0,58.0,2.0,5446.0093896713615
5384,Panathur,1007.0,2.0,64.0,2.0,6355.511420059583
5385,Panathur,1210.0,2.0,77.93,2.0,6440.495867768595
5386,Panathur,1230.0,2.0,80.0,2.0,6504.065040650406
5387,Panathur,980.0,2.0,57.0,2.0,5816.326530612245
5388,Panathur,1075.0,2.0,60.0,2.0,5581.395348837209
5389,Panathur,1210.0,2.0,69.0,2.0,5702.479338842975
5390,Panathur,1343.0,2.0,76.0,2.0,5658.972449739389
5391,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5392,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5393,Parappana Agrahara,1194.0,2.0,46.0,2.0,3852.5963149078725
5394,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5395,Parappana Agrahara,1194.0,2.0,46.0,2.0,3852.5963149078725
5396,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5397,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5398,Parappana Agrahara,1092.0,2.0,43.0,2.0,3937.7289377289376
5399,Parappana Agrahara,1194.0,2.0,45.0,2.0,3768.8442211055276
5400,Parappana Agrahara,1200.0,1.0,45.0,1.0,3750.0
5401,Parappana Agrahara,1194.0,2.0,46.0,2.0,3852.5963149078725
5402,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5403,Parappana Agrahara,1194.0,2.0,47.0,2.0,3936.348408710218
5404,Parappana Agrahara,1194.0,2.0,46.0,2.0,3852.5963149078725
5405,Parappana Agrahara,1194.0,2.0,46.0,2.0,3852.5963149078725
5406,Pattandur Agrahara,1550.0,2.0,80.0,3.0,5161.290322580645
5407,Pattandur Agrahara,1025.0,2.0,44.5,2.0,4341.463414634146
5408,Pattandur Agrahara,1247.0,2.0,59.8,2.0,4795.50922213312
5409,Pattandur Agrahara,900.0,2.0,42.0,2.0,4666.666666666667
5410,Pattandur Agrahara,1302.0,2.0,66.0,2.0,5069.124423963133
5411,Pattandur Agrahara,1550.0,2.0,80.0,3.0,5161.290322580645
5412,Pattandur Agrahara,1247.0,2.0,62.35,2.0,5000.0
5413,Pattandur Agrahara,1350.0,2.0,68.0,2.0,5037.037037037037
5414,Poorna Pragna Layout,920.0,2.0,39.55,2.0,4298.91304347826
5415,Poorna Pragna Layout,1475.0,2.0,58.99,3.0,3999.322033898305
5416,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5417,Poorna Pragna Layout,1160.0,2.0,46.39,2.0,3999.137931034483
5418,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5419,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5420,Poorna Pragna Layout,965.0,2.0,48.0,2.0,4974.093264248705
5421,Poorna Pragna Layout,1355.0,2.0,58.25,3.0,4298.89298892989
5422,Poorna Pragna Layout,1355.0,2.0,58.27,3.0,4300.369003690037
5423,Poorna Pragna Layout,1475.0,2.0,58.99,3.0,3999.322033898305
5424,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5425,Poorna Pragna Layout,1160.0,2.0,46.39,2.0,3999.137931034483
5426,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5427,Poorna Pragna Layout,1160.0,2.0,46.39,2.0,3999.137931034483
5428,Poorna Pragna Layout,1475.0,2.0,58.99,3.0,3999.322033898305
5429,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5430,Poorna Pragna Layout,960.0,2.0,50.0,2.0,5208.333333333333
5431,Poorna Pragna Layout,1270.0,2.0,50.79,3.0,3999.212598425197
5432,Prithvi Layout,2028.0,4.0,162.0,4.0,7988.165680473373
5433,Prithvi Layout,1352.0,2.0,87.5,2.0,6471.89349112426
5434,Prithvi Layout,1190.0,2.0,68.0,2.0,5714.285714285715
5435,Prithvi Layout,1352.0,2.0,85.0,2.0,6286.98224852071
5436,Prithvi Layout,1352.0,2.0,75.0,2.0,5547.337278106509
5437,Prithvi Layout,2273.0,4.0,220.0,3.0,9678.838539375274
5438,Prithvi Layout,1352.0,3.0,93.0,2.0,6878.698224852071
5439,Prithvi Layout,2273.0,4.0,192.0,3.0,8446.986361636604
5440,Prithvi Layout,1352.0,2.0,72.0,2.0,5325.443786982249
5441,Prithvi Layout,2100.0,3.0,125.0,3.0,5952.380952380952
5442,R.T. Nagar,1500.0,4.0,70.0,4.0,4666.666666666667
5443,R.T. Nagar,1200.0,2.0,120.0,2.0,10000.0
5444,R.T. Nagar,1560.0,3.0,85.0,3.0,5448.717948717948
5445,R.T. Nagar,1040.0,2.0,46.0,2.0,4423.076923076923
5446,R.T. Nagar,1200.0,2.0,45.0,2.0,3750.0
5447,R.T. Nagar,1235.0,2.0,65.0,2.0,5263.1578947368425
5448,R.T. Nagar,1140.0,3.0,130.0,3.0,11403.508771929824
5449,R.T. Nagar,970.0,2.0,55.0,2.0,5670.103092783505
5450,R.T. Nagar,1560.0,3.0,125.0,3.0,8012.820512820513
5451,R.T. Nagar,1200.0,2.0,60.0,2.0,5000.0
5452,R.T. Nagar,1680.0,3.0,72.0,3.0,4285.714285714285
5453,R.T. Nagar,1400.0,2.0,78.0,3.0,5571.428571428572
5454,R.T. Nagar,1200.0,3.0,140.0,3.0,11666.666666666666
5455,R.T. Nagar,1100.0,3.0,125.0,2.0,11363.636363636364
5456,R.T. Nagar,1150.0,2.0,72.0,2.0,6260.869565217391
5457,R.T. Nagar,1500.0,4.0,185.0,4.0,12333.333333333334
5458,R.T. Nagar,3600.0,8.0,165.0,9.0,4583.333333333333
5459,R.T. Nagar,1080.0,2.0,48.0,2.0,4444.444444444444
5460,R.T. Nagar,1325.0,2.0,52.0,2.0,3924.5283018867926
5461,R.T. Nagar,1800.0,3.0,120.0,4.0,6666.666666666667
5462,R.T. Nagar,1300.0,3.0,145.0,3.0,11153.846153846154
5463,R.T. Nagar,1500.0,2.0,70.0,3.0,4666.666666666667
5464,R.T. Nagar,1100.0,2.0,85.0,2.0,7727.272727272727
5465,R.T. Nagar,1667.0,3.0,130.0,3.0,7798.440311937612
5466,Rachenahalli,1050.0,2.0,52.07,2.0,4959.047619047619
5467,Rachenahalli,1530.0,2.0,74.5,3.0,4869.281045751634
5468,Rachenahalli,1050.0,2.0,55.5,2.0,5285.714285714285
5469,Rachenahalli,1530.0,2.0,74.4,3.0,4862.745098039216
5470,Rachenahalli,1050.0,2.0,53.5,2.0,5095.238095238095
5471,Rachenahalli,1530.0,2.0,74.39,3.0,4862.091503267974
5472,Rachenahalli,1220.0,2.0,59.5,2.0,4877.049180327869
5473,Rachenahalli,1050.0,2.0,52.5,2.0,5000.0
5474,Rachenahalli,1550.0,3.0,73.5,3.0,4741.935483870968
5475,Rachenahalli,1050.0,2.0,52.1,2.0,4961.9047619047615
5476,Rachenahalli,1050.0,2.0,53.5,2.0,5095.238095238095
5477,Rachenahalli,1113.0,2.0,55.0,2.0,4941.599281221923
5478,Rachenahalli,3657.0,5.0,220.0,4.0,6015.859994531036
5479,Rachenahalli,1550.0,3.0,74.5,3.0,4806.451612903225
5480,Rachenahalli,1530.0,2.0,74.4,3.0,4862.745098039216
5481,Rachenahalli,1530.0,2.0,74.5,3.0,4869.281045751634
5482,Rachenahalli,1050.0,2.0,52.5,2.0,5000.0
5483,Rachenahalli,1550.0,3.0,72.5,3.0,4677.419354838709
5484,Rachenahalli,1530.0,2.0,74.4,3.0,4862.745098039216
5485,Rachenahalli,690.0,1.0,39.8,1.0,5768.115942028985
5486,Rachenahalli,1050.0,2.0,47.25,2.0,4500.0
5487,Rachenahalli,1050.0,2.0,55.5,2.0,5285.714285714285
5488,Rachenahalli,1100.0,2.0,68.0,2.0,6181.818181818182
5489,Rachenahalli,985.0,2.0,49.97,2.0,5073.096446700508
5490,Rachenahalli,1050.0,2.0,52.5,2.0,5000.0
5491,Rachenahalli,1050.0,2.0,52.08,2.0,4960.0
5492,Rachenahalli,1550.0,3.0,72.5,3.0,4677.419354838709
5493,Rachenahalli,1050.0,2.0,52.07,2.0,4959.047619047619
5494,Rachenahalli,1530.0,2.0,74.4,3.0,4862.745098039216
5495,Rachenahalli,1050.0,2.0,52.08,2.0,4960.0
5496,Rachenahalli,985.0,2.0,49.97,2.0,5073.096446700508
5497,Rachenahalli,1856.0,3.0,106.0,3.0,5711.206896551724
5498,Rachenahalli,1050.0,2.0,52.5,2.0,5000.0
5499,Rachenahalli,985.0,2.0,50.17,2.0,5093.401015228426
5500,Rachenahalli,2600.0,3.0,160.0,3.0,6153.846153846154
5501,Rachenahalli,1550.0,3.0,68.5,3.0,4419.354838709677
5502,Rachenahalli,1550.0,2.0,73.5,3.0,4741.935483870968
5503,Rachenahalli,985.0,2.0,50.17,2.0,5093.401015228426
5504,Rachenahalli,1050.0,2.0,52.71,2.0,5020.0
5505,Raja Rajeshwari Nagar,1540.0,3.0,60.0,3.0,3896.103896103896
5506,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3.0,3389.84051978736
5507,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2.0,3389.96138996139
5508,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2.0,3999.126637554585
5509,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2.0,3389.7110641296686
5510,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2.0,4283.397683397683
5511,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2.0,4330.979699911739
5512,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2.0,3853.211009174312
5513,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2.0,5348.412698412699
5514,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2.0,3378.6152497808935
5515,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2.0,4332.456140350877
5516,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2.0,4281.657712970069
5517,Raja Rajeshwari Nagar,600.0,1.0,22.0,1.0,3666.6666666666665
5518,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3.0,4206.572769953052
5519,Raja Rajeshwari Nagar,500.0,1.0,25.0,1.0,5000.0
5520,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2.0,3381.4523184601926
5521,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3.0,4596.273291925466
5522,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2.0,5882.35294117647
5523,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3.0,3389.84051978736
5524,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2.0,5050.079491255962
5525,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2.0,3390.0709219858154
5526,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2.0,4649.956784788245
5527,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2.0,3999.15611814346
5528,Raja Rajeshwari Nagar,1530.0,3.0,57.0,3.0,3725.4901960784314
5529,Raja Rajeshwari Nagar,1530.0,3.0,61.2,3.0,4000.0
5530,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2.0,4854.368932038835
5531,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2.0,3369.7552447552443
5532,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2.0,4306.8561872909695
5533,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3.0,5605.095541401274
5534,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2.0,5222.602739726028
5535,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2.0,4281.010719754977
5536,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3.0,4227.611940298508
5537,Raja Rajeshwari Nagar,1530.0,3.0,51.87,3.0,3390.1960784313724
5538,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3.0,4952.380952380952
5539,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2.0,2916.6666666666665
5540,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2.0,3390.095569070374
5541,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3.0,4140.127388535032
5542,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3.0,3389.8734177215188
5543,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2.0,4276.755852842809
5544,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2.0,3382.663847780127
5545,Raja Rajeshwari Nagar,1560.0,2.0,62.4,3.0,4000.0
5546,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2.0,5405.405405405405
5547,Raja Rajeshwari Nagar,648.0,1.0,31.75,1.0,4899.691358024691
5548,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2.0,5000.0
5549,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2.0,3381.578947368421
5550,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2.0,3999.0825688073396
5551,Raja Rajeshwari Nagar,1530.0,3.0,51.77,3.0,3383.6601307189544
5552,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2.0,4105.571847507332
5553,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2.0,4672.897196261682
5554,Raja Rajeshwari Nagar,1510.0,2.0,59.0,3.0,3907.2847682119204
5555,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8.0,4687.5
5556,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2.0,4325.354609929078
5557,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2.0,3382.004735595896
5558,Raja Rajeshwari Nagar,550.0,1.0,21.0,1.0,3818.181818181818
5559,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2.0,3388.3928571428573
5560,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2.0,5286.0696517412935
5561,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2.0,3719.00826446281
5562,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2.0,4295.967741935484
5563,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3.0,5161.290322580645
5564,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2.0,3862.6609442060085
5565,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3.0,5434.782608695652
5566,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2.0,3390.1785714285716
5567,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2.0,3390.3508771929824
5568,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2.0,3500.4566210045664
5569,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3.0,4225.352112676056
5570,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2.0,3389.869531849578
5571,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3.0,3389.8734177215188
5572,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2.0,3389.8734177215188
5573,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2.0,4321.929824561404
5574,Raja Rajeshwari Nagar,1430.0,2.0,50.0,3.0,3496.5034965034965
5575,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2.0,3500.4566210045664
5576,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2.0,6072.8744939271255
5577,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3.0,4500.0
5578,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2.0,4281.657712970069
5579,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2.0,5593.803786574871
5580,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2.0,3390.114739629302
5581,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2.0,4257.167680278019
5582,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2.0,4289.6606156274665
5583,Raja Rajeshwari Nagar,1550.0,3.0,52.45,3.0,3383.8709677419356
5584,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2.0,4545.454545454545
5585,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2.0,3389.8734177215188
5586,Raja Rajeshwari Nagar,1751.0,3.0,72.0,3.0,4111.936036550543
5587,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2.0,3382.08269525268
5588,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2.0,3381.2709030100336
5589,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2.0,6366.723259762309
5590,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2.0,3546.099290780142
5591,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2.0,3388.3579496090356
5592,Raja Rajeshwari Nagar,1375.0,2.0,54.99,3.0,3999.2727272727275
5593,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3.0,6500.327868852459
5594,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2.0,4528.301886792453
5595,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6.0,5000.0
5596,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2.0,4325.354609929078
5597,Raja Rajeshwari Nagar,1400.0,2.0,48.0,3.0,3428.5714285714284
5598,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2.0,4273.504273504273
5599,Raja Rajeshwari Nagar,1625.0,2.0,54.0,3.0,3323.076923076923
5600,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2.0,4316.455696202532
5601,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2.0,4292.4302788844625
5602,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2.0,4257.928118393234
5603,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3.0,4216.184288245718
5604,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9.0,6666.666666666667
5605,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2.0,3389.632107023411
5606,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2.0,3389.632107023411
5607,Raja Rajeshwari Nagar,1630.0,3.0,60.65,3.0,3720.8588957055213
5608,Raja Rajeshwari Nagar,1531.0,3.0,51.77,3.0,3381.4500326583934
5609,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2.0,6034.482758620689
5610,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2.0,3386.5842894969105
5611,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2.0,4271.929824561404
5612,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2.0,3390.3508771929824
5613,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2.0,3381.578947368421
5614,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2.0,4283.397683397683
5615,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2.0,3530.45013239188
5616,Raja Rajeshwari Nagar,1510.0,2.0,55.0,3.0,3642.384105960265
5617,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3.0,5600.0
5618,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2.0,3214.285714285714
5619,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2.0,4684.684684684685
5620,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3.0,5299.999999999999
5621,Raja Rajeshwari Nagar,1608.0,3.0,54.51,3.0,3389.9253731343283
5622,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3.0,5292.682926829269
5623,Raja Rajeshwari Nagar,1500.0,3.0,51.04,3.0,3402.6666666666665
5624,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2.0,4316.455696202532
5625,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2.0,3389.96138996139
5626,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3.0,4203.283815480844
5627,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2.0,3389.632107023411
5628,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2.0,3269.3548387096776
5629,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2.0,5229.357798165138
5630,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2.0,3390.3225806451615
5631,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3.0,5577.689243027889
5632,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3.0,4183.006535947712
